base_premium,account_age_days,clad_score,delivery_consistency,avg_daily_earning,claim_free_weeks,past_claims_count,is_monsoon,is_aqi_season,flood_frequency,avg_rainfall_mm,aqi_annual_avg,waterlogging_score,disruption_days_per_year,weekly_disruption_prob,expected_weekly_payout,optimal_premium
49,315,53.244499794336086,0.8665221956198181,724.9436292843575,2,3,0,0,0.85,2400,145,0.8,38,0.7287671232876712,264.1575416296426,120.0
49,123,62.3753566840735,0.9795553963713309,590.4732337060083,2,5,0,1,0.45,940,88,0.4,19,0.3643835616438356,107.57936997657411,120.0
49,12,82.31101947075241,0.9191579341115351,432.97082005761854,6,1,0,0,0.45,940,88,0.4,19,0.3643835616438356,78.88372475022365,106.49302841280193
49,130,66.74402573785864,0.9570518983909776,637.4984552265219,0,1,0,1,0.45,940,88,0.4,19,0.3643835616438356,116.14697882894166,120.0
49,84,69.41021285036787,0.8277573233419554,799.86191317258,0,0,1,0,0.72,970,95,0.68,28,1.3424657534246576,536.8936129514578,120.0
49,124,48.868534558680295,0.5685922003916822,592.799810619128,0,4,1,0,0.45,940,88,0.4,19,0.910958904109589,270.0081329189864,120.0
49,117,75.07893950456804,0.8724114175117864,898.2785385573206,2,3,1,0,0.85,2400,145,0.8,38,1.821917808219178,818.29483306934,120.0
49,84,53.296137282209585,0.9124713620122372,673.1046517310803,0,7,0,0,0.45,940,88,0.4,19,0.3643835616438356,122.63413517840229,120.0
49,51,77.57025038701045,0.8249787693660872,701.4986189389692,6,0,0,1,0.72,970,95,0.68,28,0.536986301369863,188.34757440005203,120.0
49,63,87.71046712104129,0.4461865826819211,829.4741439180839,6,4,1,0,0.85,2400,145,0.8,38,1.821917808219178,755.6168571308572,120.0
49,278,66.14792512325252,0.8135842993406399,527.6987363631388,1,1,1,0,0.45,940,88,0.4,19,0.910958904109589,240.35593128868993,120.0
49,90,46.718566243651765,0.5599645133069577,748.2643676802716,0,0,1,0,0.3,720,220,0.28,35,1.678082191780822,627.8245550742005,120.0
49,36,78.46279705302571,0.8087392030668257,737.3443721928809,8,1,1,0,0.45,940,88,0.4,19,0.910958904109589,335.84521062209984,120.0
49,16,41.79519820501226,0.5039217594900568,469.7159887221528,3,1,0,1,0.85,2400,145,0.8,38,0.7287671232876712,171.15678493163378,120.0
49,17,57.01323707014193,0.6895434323597702,675.884529944248,2,6,1,0,0.72,970,95,0.68,28,1.3424657534246576,453.67591735983774,120.0
49,7,77.85070148284383,0.9207199859422173,632.9454072713662,1,1,0,0,0.3,720,220,0.28,35,0.6712328767123288,212.42688326230785,120.0
49,318,56.49506904876213,0.7914663053531893,502.7772688085808,16,3,1,0,0.3,720,220,0.28,35,1.678082191780822,421.8507906099394,120.0
49,122,51.57499250420814,0.8690513373495247,770.9245185461216,3,4,0,1,0.45,940,88,0.4,19,0.3643835616438356,140.4561109131975,120.0
49,162,93.47867445467944,0.9706691228927771,870.8127972243785,1,3,0,1,0.85,2400,145,0.8,38,0.7287671232876712,317.30986857765026,120.0
49,355,48.36494314820647,0.8852185417658044,647.5286944196685,3,1,1,0,0.85,2400,145,0.8,38,1.821917808219178,589.8720298480541,120.0
49,1,57.109146450306646,0.7806798375267436,820.5631464081998,14,2,0,1,0.85,2400,145,0.8,38,0.7287671232876712,298.999721841892,120.0
49,342,69.75767913453875,0.9170029450675204,718.625625333536,17,1,0,1,0.45,940,88,0.4,19,0.3643835616438356,130.92768242378122,120.0
49,182,76.41547096590395,0.8130375689489607,798.9069083483677,3,3,1,0,0.3,720,220,0.28,35,1.678082191780822,670.3157278950346,120.0
49,61,83.51448464074409,0.8345292973245119,629.2666693996275,4,2,0,1,0.72,970,95,0.68,28,0.536986301369863,168.95379068811917,120.0
49,272,73.33147436236437,0.6269124150720212,744.4286352394993,2,3,0,1,0.3,720,220,0.28,35,0.6712328767123288,249.842487169421,120.0
49,35,59.019442963291226,0.5876963859079374,993.4892045443756,10,1,0,1,0.45,940,88,0.4,19,0.3643835616438356,181.00556740329037,120.0
49,1,40.98208428625261,0.7841736501772352,604.9203627369305,3,1,0,0,0.72,970,95,0.68,28,0.536986301369863,162.41697410471014,120.0
49,1,65.5764330973248,0.8074168695761331,611.79631703717,3,1,1,0,0.72,970,95,0.68,28,1.3424657534246576,410.6578018468675,120.0
49,301,55.406446133263486,0.7425256397053028,805.1067167906704,2,3,1,0,0.45,940,88,0.4,19,0.910958904109589,366.7095662094492,120.0
49,129,78.75451649498375,0.6616900362773372,817.1814638045925,0,1,0,1,0.85,2400,145,0.8,38,0.7287671232876712,297.76749229044054,120.0
49,124,25.021800228870926,0.5899411864386553,850.8161499276031,3,1,0,1,0.85,2400,145,0.8,38,0.7287671232876712,310.02341901471567,120.0
49,130,89.74197950029838,0.8714113575715345,911.8619621931232,16,1,0,1,0.45,940,88,0.4,19,0.3643835616438356,166.1337547557334,120.0
49,21,56.52751067103343,0.9016831360745159,901.4647747001725,3,2,0,0,0.45,940,88,0.4,19,0.3643835616438356,164.23947265085334,120.0
49,41,90.57845777519147,0.6450712672324147,618.1565395789598,2,3,0,1,0.45,940,88,0.4,19,0.3643835616438356,112.62304077260501,120.0
49,168,49.867007592640434,0.7045995890636022,763.4192985281452,7,0,1,0,0.72,970,95,0.68,28,1.3424657534246576,512.432131888755,120.0
49,226,29.734391808254113,0.593678528306305,619.4866057500702,13,1,0,1,0.3,720,220,0.28,35,0.6712328767123288,207.90988823118795,120.0
49,58,43.13649683269192,0.9145842102314118,648.1977160082124,2,5,1,0,0.72,970,95,0.68,28,1.3424657534246576,435.09161759455355,120.0
49,286,44.79694838164002,0.8361001528734665,555.5571277545333,10,2,0,0,0.3,720,220,0.28,35,0.6712328767123288,186.45410452035708,120.0
49,77,50.770125040003386,0.612675141017076,692.3731701400427,12,1,1,0,0.3,720,220,0.28,35,1.678082191780822,580.9295434394194,120.0
49,52,27.751222340531946,0.8975817481795902,717.0431988358914,13,3,0,1,0.72,970,95,0.68,28,0.536986301369863,192.5211876326503,120.0
49,562,34.19462496027263,0.5365444569338589,644.7094383502193,2,2,1,0,0.85,2400,145,0.8,38,1.821917808219178,587.3038034286244,120.0
49,10,60.91242666553441,0.6299014493263653,567.1979469002637,6,2,0,1,0.45,940,88,0.4,19,0.3643835616438356,103.33880402429462,120.0
49,72,42.41292969561916,0.7851995060038647,978.4801790461077,1,2,1,0,0.3,720,220,0.28,35,1.678082191780822,820.9850817338917,120.0
49,211,68.4838268303128,0.7369814794151837,850.9379208546148,14,1,1,0,0.3,720,220,0.28,35,1.678082191780822,713.9718856485639,120.0
49,86,45.563558033956966,0.41321984916704696,678.2427254958919,15,0,0,0,0.72,970,95,0.68,28,0.536986301369863,182.10352629752717,120.0
49,17,55.548521635722636,0.685416100831553,535.8561838774916,2,0,1,0,0.85,2400,145,0.8,38,1.821917808219178,488.14296202538617,120.0
49,11,47.874058565894046,0.568164640185825,687.2028012238154,0,2,1,0,0.85,2400,145,0.8,38,1.821917808219178,626.0135107038866,120.0
49,195,62.57501974036151,0.9828747422995553,819.2406813354355,0,0,0,0,0.72,970,95,0.68,28,0.536986301369863,219.96051170102103,120.0
49,25,46.8465595408656,0.6503543819855059,884.0801053816909,0,3,0,1,0.3,720,220,0.28,35,0.6712328767123288,296.7118161897456,120.0
49,134,87.79453131083066,0.9356689350848424,689.7764108558558,6,3,1,0,0.3,720,220,0.28,35,1.678082191780822,578.7507556838517,120.0
49,9,51.22017097623661,0.9147602480292102,705.6783685652806,8,3,0,0,0.85,2400,145,0.8,38,0.7287671232876712,257.1375973128283,120.0
49,315,36.925232068679236,0.49501133795353297,562.1581631529936,1,3,0,1,0.3,720,220,0.28,35,0.6712328767123288,188.66952051025126,120.0
49,116,36.34958465130208,0.6922174309285768,814.0240846270112,1,2,0,0,0.3,720,220,0.28,35,0.6712328767123288,273.19986401865447,120.0
49,324,75.97391169060982,0.1815683578875175,591.4423950496573,5,2,0,0,0.72,970,95,0.68,28,0.536986301369863,158.79823209552444,120.0
49,191,33.769566894016705,0.836047423039684,770.6943589853605,4,2,0,0,0.45,940,88,0.4,19,0.3643835616438356,140.41417773294924,120.0
49,30,69.47572860762332,0.7626784368108148,674.3028893300332,3,3,1,0,0.3,720,220,0.28,35,1.678082191780822,565.7678352255415,120.0
49,72,53.094654944084205,0.7660493580104397,585.5876810295257,4,1,0,1,0.85,2400,145,0.8,38,0.7287671232876712,213.3785248682929,120.0
49,18,44.8089771647547,0.633370077807368,447.9219976648253,1,2,0,1,0.3,720,220,0.28,35,0.6712328767123288,150.32998551764686,120.0
49,556,33.71503919133163,0.755141284702658,591.4294459234184,12,4,1,0,0.72,970,95,0.68,28,1.3424657534246576,396.9868883595548,120.0
49,210,59.03319414227794,0.44010996111290934,774.5027907559463,0,2,1,0,0.85,2400,145,0.8,38,1.821917808219178,705.5402134968551,120.0
49,96,75.21094054691315,0.884843485720542,851.7520507398069,1,0,1,0,0.45,940,88,0.4,19,0.910958904109589,387.9555573575148,120.0
49,103,55.725333660205045,0.576494540124352,431.9182724151902,5,3,0,1,0.3,720,220,0.28,35,0.6712328767123288,144.9588722489337,120.0
49,99,92.55078064441187,0.9140043958349049,709.1430946624776,8,3,0,0,0.45,940,88,0.4,19,0.3643835616438356,129.20004327412263,120.0
49,311,56.39774938151564,0.6535700603723481,803.24021542888,4,0,1,0,0.45,940,88,0.4,19,0.910958904109589,365.85941319192136,120.0
49,137,69.92346676886034,0.6824116551161551,791.4944436543029,5,3,1,0,0.85,2400,145,0.8,38,1.821917808219178,721.0189110001527,120.0
49,321,58.65865055700012,0.7789972772486662,581.2657842931425,6,2,0,1,0.3,720,220,0.28,35,0.6712328767123288,195.082352262767,120.0
49,40,37.37435241308833,0.5677732529462994,633.0300899983177,0,0,0,1,0.85,2400,145,0.8,38,0.7287671232876712,230.66575882130482,120.0
49,96,71.08592314977487,0.8066247362588129,874.334990544206,14,1,1,0,0.85,2400,145,0.8,38,1.821917808219178,796.4832448108177,120.0
49,100,79.8123254116607,0.9430047558943317,855.8013731394723,22,3,0,0,0.3,720,220,0.28,35,0.6712328767123288,287.22100879338456,120.0
49,10,58.695918448510874,0.7574011134648723,733.7859368053183,3,5,0,1,0.72,970,95,0.68,28,0.536986301369863,197.01649810115396,120.0
49,310,62.26171181017845,0.622566887866964,773.3409474691288,19,0,0,0,0.45,940,88,0.4,19,0.3643835616438356,140.89636440190975,120.0
49,63,40.948236459305335,0.7727935865948236,644.8866856110582,6,1,0,1,0.85,2400,145,0.8,38,0.7287671232876712,234.98610735964584,120.0
49,288,48.80324373571952,0.8960856620522675,704.5807140721682,3,1,0,1,0.3,720,220,0.28,35,0.6712328767123288,236.46886979134413,120.0
49,254,55.35499912648395,0.7659644997743817,753.7173271692058,0,0,1,0,0.85,2400,145,0.8,38,1.821917808219178,686.6055103664683,120.0
49,150,58.224531412293324,0.8243174461926166,620.625147549085,10,1,1,0,0.45,940,88,0.4,19,0.910958904109589,282.6820021370832,120.0
49,182,66.54039507548025,0.8360534613481236,864.6804499768257,1,6,0,1,0.45,940,88,0.4,19,0.3643835616438356,157.53767102317508,120.0
49,140,84.21226950890363,0.533641638623264,891.6898374293082,3,3,0,0,0.72,970,95,0.68,28,0.536986301369863,239.41261388512933,120.0
49,16,52.74470580902806,0.9501126717014149,669.4889289058898,19,0,0,1,0.3,720,220,0.28,35,0.6712328767123288,224.69148983827807,120.0
49,402,67.20148473791245,0.7626895558876323,618.7462401601201,0,5,0,1,0.85,2400,145,0.8,38,0.7287671232876712,225.46095874327665,120.0
49,95,46.396391224518204,0.9278768853640442,899.9579162104585,12,1,0,1,0.3,720,220,0.28,35,0.6712328767123288,302.04067050898954,120.0
49,285,62.174654100733406,0.7748026121241105,590.448549955878,1,1,0,0,0.3,720,220,0.28,35,0.6712328767123288,198.16423936875358,120.0
49,162,41.79716104150811,0.6916832459024401,764.8777472570124,10,1,0,1,0.3,720,220,0.28,35,0.6712328767123288,256.705545312285,120.0
49,115,82.90654261869086,0.7029209809158675,652.2709011969207,8,2,1,0,0.72,970,95,0.68,28,1.3424657534246576,437.82567340615225,120.0
49,71,37.511090897628655,0.6645917350678517,818.5966872748845,2,5,0,0,0.72,970,95,0.68,28,0.536986301369863,219.78760370668132,120.0
49,243,39.14231248169605,0.5805671128181883,648.2585007769703,1,1,0,1,0.45,940,88,0.4,19,0.3643835616438356,118.10737068950282,120.0
49,308,53.41503078949301,0.8071031045872997,635.1616053989691,1,2,0,0,0.72,970,95,0.68,28,0.536986301369863,170.53654062766842,120.0
49,402,61.208921821531995,0.5164928134177393,447.15854779500916,8,1,1,0,0.85,2400,145,0.8,38,1.821917808219178,407.3430606625768,120.0
49,215,85.69236940771057,0.8228975407466036,772.0606664733166,5,0,1,0,0.45,940,88,0.4,19,0.910958904109589,351.6577693183257,120.0
49,88,76.7469420848376,0.8477131567277221,730.1121633041831,4,2,0,1,0.45,940,88,0.4,19,0.3643835616438356,133.020435232132,120.0
49,88,69.85031525341063,0.5741975309026565,745.8416539675974,0,2,1,0,0.85,2400,145,0.8,38,1.821917808219178,679.4310957376058,120.0
49,31,47.483294343802335,0.39073524516496094,740.0407678265454,6,0,0,1,0.3,720,220,0.28,35,0.6712328767123288,248.36984673630636,120.0
49,385,57.78122842028939,0.7570698611882601,696.093167659164,4,2,0,1,0.85,2400,145,0.8,38,0.7287671232876712,253.64490766758578,120.0
49,11,68.1990227001651,0.9538220566940271,786.9075918574734,3,3,0,0,0.85,2400,145,0.8,38,0.7287671232876712,286.7361910055999,120.0
49,168,86.44841666550343,0.8512298125284946,939.5195587982047,5,0,1,0,0.72,970,95,0.68,28,1.3424657534246576,630.6364161796168,120.0
49,205,73.71079755083653,0.9209641082507194,843.4768796674118,5,3,0,1,0.45,940,88,0.4,19,0.3643835616438356,153.67455478872023,120.0
49,95,51.21001674573867,0.8046204359236528,895.6341393639366,23,1,0,1,0.45,940,88,0.4,19,0.3643835616438356,163.17717881562132,120.0
49,718,48.01133109103191,0.7965814049205139,794.614000600797,8,7,1,0,0.45,940,88,0.4,19,0.910958904109589,361.9303495887192,120.0
49,24,74.73083012020403,0.7617708539764211,642.4877088846113,19,3,1,0,0.85,2400,145,0.8,38,1.821917808219178,585.2798991894061,120.0
49,276,64.622779371585,0.8208366466111209,955.5010416008638,0,3,0,0,0.85,2400,145,0.8,38,0.7287671232876712,348.1688726929175,120.0
49,348,26.083703928584274,0.7777116530461065,853.6663291693422,1,4,0,1,0.85,2400,145,0.8,38,0.7287671232876712,311.0619774781439,120.0
49,46,40.81439084526703,0.7814689861744215,932.8417917083182,0,1,0,0,0.85,2400,145,0.8,38,0.7287671232876712,339.912214512894,120.0
49,225,66.10883307421732,0.6355335139161481,762.6385991037746,5,2,0,0,0.72,970,95,0.68,28,0.536986301369863,204.76324030731482,120.0
49,179,64.17240539463114,0.6842244890424347,484.12466233236194,0,1,1,0,0.85,2400,145,0.8,38,1.821917808219178,441.01767185071327,120.0
49,128,62.123472381134626,0.5479298527227208,715.3090633265871,11,3,1,0,0.3,720,220,0.28,35,1.678082191780822,600.173700393883,120.0
49,171,39.4941391209371,0.8449025189340826,808.14078874387,1,3,0,0,0.85,2400,145,0.8,38,0.7287671232876712,294.4732189121499,120.0
49,448,50.196759588018416,0.49101424304344077,599.4801301217988,14,4,0,0,0.72,970,95,0.68,28,0.536986301369863,160.95630890941447,120.0
49,353,19.078288654870928,0.7872100921636612,550.8110310751168,0,2,1,0,0.45,940,88,0.4,19,0.910958904109589,250.8831066198306,120.0
49,41,69.7684013401026,0.6423448029748523,875.8904608002487,8,0,0,0,0.45,940,88,0.4,19,0.3643835616438356,159.58004285812748,120.0
49,33,39.48595772265534,0.9711231991534515,776.9307686464867,9,2,1,0,0.72,970,95,0.68,28,1.3424657534246576,521.5014748449021,120.0
49,23,68.10240044579132,0.7404323084782881,857.5976970893147,4,1,0,1,0.3,720,220,0.28,35,0.6712328767123288,287.82388463956454,120.0
49,5,68.32927339532311,0.5212546648701608,654.1225190365584,7,4,0,0,0.72,970,95,0.68,28,0.536986301369863,175.62741607008965,120.0
49,23,49.11869561856172,0.8199839065885378,748.4819068139689,14,0,1,0,0.72,970,95,0.68,28,1.3424657534246576,502.40566347786955,120.0
49,39,69.76865363809216,0.6568450270492984,750.4046293876024,2,0,0,0,0.85,2400,145,0.8,38,0.7287671232876712,273.435111530277,120.0
49,309,27.51867599022464,0.7790161419526379,570.0886358695536,3,0,0,0,0.85,2400,145,0.8,38,0.7287671232876712,207.73092759082365,120.0
49,7,59.466994161864605,0.6680242886549368,608.9018353168562,19,1,0,1,0.3,720,220,0.28,35,0.6712328767123288,204.35746527757505,120.0
49,66,47.50665336731863,0.7702654286065809,703.4482694300581,4,1,0,0,0.85,2400,145,0.8,38,0.7287671232876712,256.32498584711703,120.0
49,97,70.12958314955958,0.7212615322102768,561.9086959549699,5,1,0,1,0.85,2400,145,0.8,38,0.7287671232876712,204.75029195071505,120.0
49,213,47.815066889468696,0.7760022304204436,720.7572566696559,9,5,0,0,0.72,970,95,0.68,28,0.536986301369863,193.51838672226378,120.0
49,892,79.88387459489316,0.7303286839350636,779.7082246855956,8,1,0,1,0.45,940,88,0.4,19,0.3643835616438356,142.0564299769647,120.0
49,264,51.57324449857539,0.8802591920066906,714.8501314294589,2,4,0,1,0.45,940,88,0.4,19,0.3643835616438356,130.2398184659151,120.0
49,44,45.61380974451292,0.6187897646240118,636.3344526339504,3,2,0,0,0.45,940,88,0.4,19,0.3643835616438356,115.93490712371973,120.0
49,43,26.082859085613823,0.8433858000087886,583.4887239544863,3,3,0,0,0.45,940,88,0.4,19,0.3643835616438356,106.30684970677628,120.0
49,96,46.12585166379292,0.8105174083667157,876.5971243663736,4,3,0,1,0.45,940,88,0.4,19,0.3643835616438356,159.70879115168177,120.0
49,772,60.620389079495794,0.8467151101816621,840.5958404821373,7,1,0,1,0.3,720,220,0.28,35,0.6712328767123288,282.1177820796214,120.0
49,172,87.38941334111868,0.2535112630831404,916.4840319471679,6,3,0,1,0.72,970,95,0.68,28,0.536986301369863,246.06968528992454,120.0
49,293,70.65294466717148,0.6475285744871402,474.43892626743923,4,3,1,0,0.72,970,95,0.68,28,1.3424657534246576,318.4590053028017,120.0
49,93,72.12192236674221,0.8899751411301442,488.7839838199934,3,3,0,1,0.3,720,220,0.28,35,0.6712328767123288,164.04393977520328,120.0
49,102,69.25481508186522,0.7615149685302051,622.4026094512576,8,0,0,1,0.45,940,88,0.4,19,0.3643835616438356,113.39663980413323,120.0
49,49,39.034504158399066,0.5318773599653308,734.3045268158141,8,3,0,1,0.72,970,95,0.68,28,0.536986301369863,197.15573596698573,120.0
49,269,52.28626078856039,0.6987828567595787,754.0845274322661,9,1,1,0,0.72,970,95,0.68,28,1.3424657534246576,506.166326632617,120.0
49,82,64.64724039622497,0.8390143377254469,732.594018551683,9,1,0,0,0.72,970,95,0.68,28,0.536986301369863,196.69647621387654,120.0
49,395,71.19130738609368,0.6820357797091653,824.0562185664048,1,5,0,1,0.72,970,95,0.68,28,0.536986301369863,221.25345046440458,120.0
49,270,78.27203875208019,0.8739727884702143,795.2729539749832,20,1,0,1,0.85,2400,145,0.8,38,0.7287671232876712,289.78439144841855,120.0
49,180,51.15686510790457,0.8742902682116407,471.7450817715576,0,2,0,1,0.72,970,95,0.68,28,0.536986301369863,126.66032332496614,120.0
49,217,70.11655649155007,0.7585946422936869,772.5431012330481,22,2,0,1,0.72,970,95,0.68,28,0.536986301369863,207.42253128996907,120.0
49,421,79.84633555633587,0.8075632150419682,744.3720475591368,2,2,0,1,0.45,940,88,0.4,19,0.3643835616438356,135.61846893885644,120.0
49,420,57.0900125745467,0.8832768896938518,736.9165250515323,1,3,0,0,0.45,940,88,0.4,19,0.3643835616438356,134.26013401623808,120.0
49,288,69.9077299654259,0.7676278087758569,766.7875200520655,5,3,0,1,0.85,2400,145,0.8,38,0.7287671232876712,279.4047675806156,120.0
49,219,78.77762791366001,0.9247274511808804,909.6536450716741,17,2,0,0,0.72,970,95,0.68,28,0.536986301369863,244.2357731973262,120.0
49,181,75.20532575933305,0.7679387612287415,618.23164001794,4,1,0,1,0.85,2400,145,0.8,38,0.7287671232876712,225.2734469106466,120.0
49,263,48.74993671539711,0.7003298999050453,792.7793443095874,0,2,1,0,0.85,2400,145,0.8,38,1.821917808219178,722.1894026929803,120.0
49,51,34.34524754431089,0.6188927757591387,723.9295610577146,0,1,1,0,0.45,940,88,0.4,19,0.910958904109589,329.7350397968358,120.0
49,324,47.48635097294164,0.7769191160458409,729.8688714617722,10,2,1,0,0.45,940,88,0.4,19,0.910958904109589,332.44027364525925,120.0
49,194,52.68327785048683,0.6532873089613069,617.9686595346299,1,2,0,1,0.72,970,95,0.68,28,0.536986301369863,165.92035242299653,120.0
49,12,66.143605210071,0.7081814108187897,783.0759454477649,13,0,1,0,0.72,970,95,0.68,28,1.3424657534246576,525.6263195471298,120.0
49,417,57.13486139275864,0.720835637564321,684.6408496873682,14,1,0,1,0.45,940,88,0.4,19,0.3643835616438356,124.73593562797257,120.0
49,69,54.20480954292708,0.7452271009203858,638.0551114888837,14,2,0,0,0.45,940,88,0.4,19,0.3643835616438356,116.24839702468702,120.0
49,57,81.43173790337814,0.9538121748201158,577.9607755945627,24,0,1,0,0.45,940,88,0.4,19,0.910958904109589,263.2492573769755,120.0
49,301,52.29095631681881,0.8522971047665119,846.843232779794,1,1,0,1,0.72,970,95,0.68,28,0.536986301369863,227.37160770525978,120.0
49,45,61.81127595034441,0.7214008552131176,632.3132930368392,3,3,0,0,0.72,970,95,0.68,28,0.536986301369863,169.77178826742534,120.0
49,274,55.385135729212564,0.8417729542912338,369.4888980455489,2,2,1,0,0.3,720,220,0.28,35,1.678082191780822,310.0163699354777,120.0
49,721,63.46872862541544,0.7093850374273145,743.4173246781152,6,1,1,0,0.45,940,88,0.4,19,0.910958904109589,338.6113156924292,120.0
49,5,55.45456454073337,0.5190387853551937,638.911169749507,1,1,0,0,0.72,970,95,0.68,28,0.536986301369863,171.54327297384026,120.0
49,159,28.95136069780591,0.7196365102583845,604.1298540124546,0,5,1,0,0.85,2400,145,0.8,38,1.821917808219178,550.3374697510717,120.0
49,101,63.00814563292,0.5480742914918625,828.856096554348,11,0,0,0,0.3,720,220,0.28,35,0.6712328767123288,278.17773103536337,120.0
49,365,86.18620895265437,0.7920952241699599,1012.4454441720932,4,4,1,0,0.45,940,88,0.4,19,0.910958904109589,461.14809614687806,120.0
49,320,44.81414173807092,0.789680766007422,842.4488091588329,7,1,1,0,0.72,970,95,0.68,28,1.3424657534246576,565.4793376545591,120.0
49,214,39.396532962879036,0.8093182588421781,567.2691912251039,2,3,1,0,0.72,970,95,0.68,28,1.3424657534246576,380.7697310963026,120.0
49,64,54.484172881854334,0.884822262472135,815.9089605263312,3,2,1,0,0.72,970,95,0.68,28,1.3424657534246576,547.6649187094552,120.0
49,703,74.13415054206133,0.8636213840679606,850.5176599209622,3,4,1,0,0.45,940,88,0.4,19,0.910958904109589,387.3933177037259,120.0
49,367,66.48949282734048,0.8483493010179423,776.6306802840569,12,2,0,1,0.85,2400,145,0.8,38,0.7287671232876712,282.9914533637796,120.0
49,316,63.00444779666141,0.7561803424918524,860.6097038944133,6,2,1,0,0.85,2400,145,0.8,38,1.821917808219178,783.9800727257326,120.0
49,445,57.364664640764154,0.4954468293213932,675.3597779454358,0,5,0,1,0.72,970,95,0.68,28,0.536986301369863,181.32947462644577,120.0
49,186,49.011565408378914,0.4568907910825775,542.6027518073477,0,3,1,0,0.85,2400,145,0.8,38,1.821917808219178,494.28880815326875,120.0
49,472,49.72285271923907,0.8250008182794555,727.0403221509096,2,0,1,0,0.72,970,95,0.68,28,1.3424657534246576,488.01336692321325,120.0
49,128,38.8074470537715,0.9284839025386494,907.264371480574,2,0,1,0,0.85,2400,145,0.8,38,1.821917808219178,826.4805575816188,120.0
49,92,65.29891931164296,0.7389508314726569,783.9959793534131,0,2,0,1,0.85,2400,145,0.8,38,0.7287671232876712,285.6752472712437,120.0
49,369,44.76541358487485,0.8557795583456483,613.6711374633983,2,1,0,0,0.3,720,220,0.28,35,0.6712328767123288,205.9581214774419,120.0
49,37,77.8583414926252,0.42985366355712484,728.2604671681552,3,1,0,0,0.3,720,220,0.28,35,0.6712328767123288,244.41618418657262,120.0
49,175,63.83015645747931,0.6637754304460987,775.6200266940402,1,2,0,0,0.3,720,220,0.28,35,0.6712328767123288,260.31083087676694,120.0
49,175,51.2233810733609,0.8322834288983578,841.0725879352119,4,5,1,0,0.72,970,95,0.68,28,1.3424657534246576,564.5555727236355,120.0
49,22,57.20080302989133,0.7831845225715534,957.1627385884782,12,3,0,0,0.85,2400,145,0.8,38,0.7287671232876712,348.77436775963724,120.0
49,84,73.76156841962485,0.8959450488724087,767.0631493209696,7,2,0,1,0.72,970,95,0.68,28,0.536986301369863,205.9512017354932,120.0
49,51,72.73507484055708,0.9048944658142482,734.5910074153041,1,5,0,1,0.3,720,220,0.28,35,0.6712328767123288,246.54081755719113,120.0
49,27,36.98729974976507,0.9304982637963277,697.9951474717569,2,1,1,0,0.72,970,95,0.68,28,1.3424657534246576,468.51729076871356,120.0
49,344,64.52000965474215,0.9253742904167626,686.0094234843409,3,2,1,0,0.3,720,220,0.28,35,1.678082191780822,575.5900984714505,120.0
49,173,71.83832137631352,0.7837682550226178,680.8450979149856,17,1,0,1,0.72,970,95,0.68,28,0.536986301369863,182.80224546758518,120.0
49,274,25.3643919705552,0.9195641504884154,570.5386534442184,10,3,1,0,0.45,940,88,0.4,19,0.910958904109589,259.8686332468529,120.0
49,41,23.586448336590042,0.4577658126577758,782.8666725176906,15,2,0,1,0.3,720,220,0.28,35,0.6712328767123288,262.74292433812906,120.0
49,16,48.22622529800199,0.7139136906589677,790.6097220056514,9,4,0,1,0.72,970,95,0.68,28,0.536986301369863,212.27329522343518,120.0
49,382,67.41163445853616,0.6802681419670072,812.9499949290007,2,3,0,1,0.45,940,88,0.4,19,0.3643835616438356,148.1128072952837,120.0
49,256,63.8777686129673,0.8133295842203568,541.630106652272,0,5,0,0,0.85,2400,145,0.8,38,0.7287671232876712,197.36110735548544,120.0
49,60,72.78743894417616,0.8071294153804609,786.4914693454984,8,1,0,0,0.85,2400,145,0.8,38,0.7287671232876712,286.5845628026063,120.0
49,298,66.99410410857006,0.7708065127409237,635.747376525281,1,0,0,1,0.3,720,220,0.28,35,0.6712328767123288,213.3672702036902,120.0
49,377,60.88436335130831,0.8646373561898855,685.2780567615322,3,3,1,0,0.45,940,88,0.4,19,0.910958904109589,312.13007379891707,120.0
49,90,62.43072867166847,0.7847117586098841,458.69490162976876,3,0,0,0,0.3,720,220,0.28,35,0.6712328767123288,153.94554917711417,120.0
49,174,73.64222280329207,0.8625367854354543,810.2818624335289,1,1,0,1,0.85,2400,145,0.8,38,0.7287671232876712,295.2533909689297,120.0
49,288,56.992880597060626,0.8044483076434262,727.3418463395982,6,2,1,0,0.3,720,220,0.28,35,1.678082191780822,610.2696998397314,120.0
49,219,87.6555594448023,0.8418541931799882,562.4686277041419,4,0,0,1,0.3,720,220,0.28,35,0.6712328767123288,188.77371751714352,120.0
49,534,84.1324741664237,0.662800100545432,912.3672082182381,15,3,1,0,0.3,720,220,0.28,35,1.678082191780822,765.5135822379053,120.0
49,373,62.28380302206325,0.8436237328644366,786.0386514517521,0,0,0,0,0.85,2400,145,0.8,38,0.7287671232876712,286.4195634057069,120.0
49,313,38.77917094240101,0.9027247218532279,725.3720206511795,0,0,0,1,0.3,720,220,0.28,35,0.6712328767123288,243.44677405416297,120.0
49,796,52.867782238084914,0.7033630370523863,606.0603734411985,7,1,0,0,0.72,970,95,0.68,28,0.536986301369863,162.72305917051358,120.0
